Date,State,Market,Crop,Modal_Price
2020-09-14,Madhya Pradesh,Indore,Rice,4874.126264552128
2020-09-15,Madhya Pradesh,Indore,Rice,4924.464755820867
2020-09-16,Madhya Pradesh,Indore,Rice,4945.25749264985
2020-09-17,Madhya Pradesh,Indore,Rice,4895.680326223879
2020-09-18,Madhya Pradesh,Indore,Rice,4825.430115997926
2020-09-19,Madhya Pradesh,Indore,Rice,4893.003518247137
2020-09-20,Madhya Pradesh,Indore,Rice,4832.62257015738
2020-09-21,Madhya Pradesh,Indore,Rice,
2020-09-22,Madhya Pradesh,Indore,Rice,4872.869699389993
2020-09-23,Madhya Pradesh,Indore,Rice,4910.684989482262
2020-09-24,Madhya Pradesh,Indore,Rice,4828.250822515901
2020-09-25,Madhya Pradesh,Indore,Rice,4900.006887582077
2020-09-26,Madhya Pradesh,Indore,Rice,4842.373673384301
2020-09-27,Madhya Pradesh,Indore,Rice,4920.844922315484
2020-09-28,Madhya Pradesh,Indore,Rice,4797.012628283671
2020-09-29,Madhya Pradesh,Indore,Rice,4817.274411906004
2020-09-30,Madhya Pradesh,Indore,Rice,4878.93362554472
2020-10-01,Madhya Pradesh,Indore,Rice,4891.482461946847
2020-10-02,Madhya Pradesh,Indore,Rice,4773.645477509991
2020-10-03,Madhya Pradesh,Indore,Rice,4879.448764213512
2020-10-04,Madhya Pradesh,Indore,Rice,
2020-10-05,Madhya Pradesh,Indore,Rice,4899.4629236656665
2020-10-06,Madhya Pradesh,Indore,Rice,4856.478930762595
2020-10-07,Madhya Pradesh,Indore,Rice,4838.976465345813
2020-10-08,Madhya Pradesh,Indore,Rice,4888.006049353531
2020-10-09,Madhya Pradesh,Indore,Rice,4832.157408276596
2020-10-10,Madhya Pradesh,Indore,Rice,4909.8055437564635
2020-10-11,Madhya Pradesh,Indore,Rice,4942.539020701696
2020-10-12,Madhya Pradesh,Indore,Rice,4914.76074921826
2020-10-13,Madhya Pradesh,Indore,Rice,4848.101917018123
2020-10-14,Madhya Pradesh,Indore,Rice,4788.512961487312
2020-10-15,Madhya Pradesh,Indore,Rice,4915.840740803862
2020-10-16,Madhya Pradesh,Indore,Rice,4921.066165235623
2020-10-17,Madhya Pradesh,Indore,Rice,4875.0913520546455
2020-10-18,Madhya Pradesh,Indore,Rice,4854.628643208101
2020-10-19,Madhya Pradesh,Indore,Rice,4842.833138009416
2020-10-20,Madhya Pradesh,Indore,Rice,4920.520332816605
2020-10-21,Madhya Pradesh,Indore,Rice,4815.510074584836
2020-10-22,Madhya Pradesh,Indore,Rice,4885.1492601541595
2020-10-23,Madhya Pradesh,Indore,Rice,4801.577652339975
2020-10-24,Madhya Pradesh,Indore,Rice,4908.753408328981
2020-10-25,Madhya Pradesh,Indore,Rice,4791.628057635659
2020-10-26,Madhya Pradesh,Indore,Rice,4935.318475460654
2020-10-27,Madhya Pradesh,Indore,Rice,4923.8916936902715
2020-10-28,Madhya Pradesh,Indore,Rice,4894.904826583982
2020-10-29,Madhya Pradesh,Indore,Rice,4922.107034664012
2020-10-30,Madhya Pradesh,Indore,Rice,4833.382482236023
2020-10-31,Madhya Pradesh,Indore,Rice,4907.205394244499
2020-11-01,Madhya Pradesh,Indore,Rice,4915.684853233024
2020-11-02,Madhya Pradesh,Indore,Rice,4973.054444779723
2020-11-03,Madhya Pradesh,Indore,Rice,4929.984083643318
2020-11-04,Madhya Pradesh,Indore,Rice,4915.3222451944985
2020-11-05,Madhya Pradesh,Indore,Rice,4947.44209973135
2020-11-06,Madhya Pradesh,Indore,Rice,4937.05843040388
2020-11-07,Madhya Pradesh,Indore,Rice,4992.021498010022
2020-11-08,Madhya Pradesh,Indore,Rice,4828.598805069192
2020-11-09,Madhya Pradesh,Indore,Rice,4941.133401909305
2020-11-10,Madhya Pradesh,Indore,Rice,4899.743372957889
2020-11-11,Madhya Pradesh,Indore,Rice,4897.005341004737
2020-11-12,Madhya Pradesh,Indore,Rice,4851.898464989254
2020-11-13,Madhya Pradesh,Indore,Rice,5026.105547402498
2020-11-14,Madhya Pradesh,Indore,Rice,5017.9138395287555
2020-11-15,Madhya Pradesh,Indore,Rice,4977.222491869643
2020-11-16,Madhya Pradesh,Indore,Rice,4883.5916702133645
2020-11-17,Madhya Pradesh,Indore,Rice,5010.400908078242
2020-11-18,Madhya Pradesh,Indore,Rice,5003.341676428416
2020-11-19,Madhya Pradesh,Indore,Rice,4937.059422867543
2020-11-20,Madhya Pradesh,Indore,Rice,5000.005803080312
2020-11-21,Madhya Pradesh,Indore,Rice,4980.37791085585
2020-11-22,Madhya Pradesh,Indore,Rice,4945.203482891206
2020-11-23,Madhya Pradesh,Indore,Rice,4827.094511351459
2020-11-24,Madhya Pradesh,Indore,Rice,4963.586460761116
2020-11-25,Madhya Pradesh,Indore,Rice,5020.966014078266
2020-11-26,Madhya Pradesh,Indore,Rice,4942.331840679579
2020-11-27,Madhya Pradesh,Indore,Rice,4952.980740913475
2020-11-28,Madhya Pradesh,Indore,Rice,4922.491716656022
2020-11-29,Madhya Pradesh,Indore,Rice,4920.9454367178
2020-11-30,Madhya Pradesh,Indore,Rice,5051.869943764819
2020-12-01,Madhya Pradesh,Indore,Rice,5047.864476887455
2020-12-02,Madhya Pradesh,Indore,Rice,4947.810226173154
2020-12-03,Madhya Pradesh,Indore,Rice,5063.438289354198
2020-12-04,Madhya Pradesh,Indore,Rice,5029.337555383184
2020-12-05,Madhya Pradesh,Indore,Rice,5012.862681697381
2020-12-06,Madhya Pradesh,Indore,Rice,5038.180593549521
2020-12-07,Madhya Pradesh,Indore,Rice,5066.282714956076
2020-12-08,Madhya Pradesh,Indore,Rice,5013.7706542784545
2020-12-09,Madhya Pradesh,Indore,Rice,5015.6123230129315
2020-12-10,Madhya Pradesh,Indore,Rice,5045.669807099913
2020-12-11,Madhya Pradesh,Indore,Rice,4957.28216024264
2020-12-12,Madhya Pradesh,Indore,Rice,5001.040483271433
2020-12-13,Madhya Pradesh,Indore,Rice,4914.350332089882
2020-12-14,Madhya Pradesh,Indore,Rice,4982.170555998104
2020-12-15,Madhya Pradesh,Indore,Rice,5065.8161518775405
2020-12-16,Madhya Pradesh,Indore,Rice,5012.884748113469
2020-12-17,Madhya Pradesh,Indore,Rice,5046.107896428398
2020-12-18,Madhya Pradesh,Indore,Rice,5079.650701348566
2020-12-19,Madhya Pradesh,Indore,Rice,5179.67146291071
2020-12-20,Madhya Pradesh,Indore,Rice,5009.645091140093
2020-12-21,Madhya Pradesh,Indore,Rice,5168.166106236087
2020-12-22,Madhya Pradesh,Indore,Rice,5129.86911762117
2020-12-23,Madhya Pradesh,Indore,Rice,5099.290100532276
2020-12-24,Madhya Pradesh,Indore,Rice,
2020-12-25,Madhya Pradesh,Indore,Rice,
2020-12-26,Madhya Pradesh,Indore,Rice,5129.275876985003
2020-12-27,Madhya Pradesh,Indore,Rice,5101.525931922333
2020-12-28,Madhya Pradesh,Indore,Rice,5168.661695212625
2020-12-29,Madhya Pradesh,Indore,Rice,5090.0835755458265
2020-12-30,Madhya Pradesh,Indore,Rice,5072.522578093285
2020-12-31,Madhya Pradesh,Indore,Rice,5055.744373677396
2021-01-01,Madhya Pradesh,Indore,Rice,5132.744429433877
2021-01-02,Madhya Pradesh,Indore,Rice,5189.831576753467
2021-01-03,Madhya Pradesh,Indore,Rice,5040.982823852889
2021-01-04,Madhya Pradesh,Indore,Rice,5191.740988240013
2021-01-05,Madhya Pradesh,Indore,Rice,5115.489323845271
2021-01-06,Madhya Pradesh,Indore,Rice,5116.373763847633
2021-01-07,Madhya Pradesh,Indore,Rice,5044.612992471931
2021-01-08,Madhya Pradesh,Indore,Rice,
2021-01-09,Madhya Pradesh,Indore,Rice,5159.63571936198
2021-01-10,Madhya Pradesh,Indore,Rice,5111.84207090998
2021-01-11,Madhya Pradesh,Indore,Rice,5164.239205296937
2021-01-12,Madhya Pradesh,Indore,Rice,5210.36483206513
2021-01-13,Madhya Pradesh,Indore,Rice,5097.6689210188015
2021-01-14,Madhya Pradesh,Indore,Rice,5124.932588767456
2021-01-15,Madhya Pradesh,Indore,Rice,5134.911140694625
2021-01-16,Madhya Pradesh,Indore,Rice,5173.029810751872
2021-01-17,Madhya Pradesh,Indore,Rice,5157.772855969014
2021-01-18,Madhya Pradesh,Indore,Rice,5197.834081244707
2021-01-19,Madhya Pradesh,Indore,Rice,5176.1016693974425
2021-01-20,Madhya Pradesh,Indore,Rice,5159.418499396095
2021-01-21,Madhya Pradesh,Indore,Rice,5086.785908672378
2021-01-22,Madhya Pradesh,Indore,Rice,5158.491292032568
2021-01-23,Madhya Pradesh,Indore,Rice,5143.392568009047
2021-01-24,Madhya Pradesh,Indore,Rice,
2021-01-25,Madhya Pradesh,Indore,Rice,5264.303606825106
2021-01-26,Madhya Pradesh,Indore,Rice,5151.991753443002
2021-01-27,Madhya Pradesh,Indore,Rice,5135.250715673489
2021-01-28,Madhya Pradesh,Indore,Rice,5294.651619048472
2021-01-29,Madhya Pradesh,Indore,Rice,5210.85979787706
2021-01-30,Madhya Pradesh,Indore,Rice,5324.273510272359
2021-01-31,Madhya Pradesh,Indore,Rice,5207.591661778593
2021-02-01,Madhya Pradesh,Indore,Rice,5299.965891175239
2021-02-02,Madhya Pradesh,Indore,Rice,5185.571989021363
2021-02-03,Madhya Pradesh,Indore,Rice,5316.6372531093475
2021-02-04,Madhya Pradesh,Indore,Rice,5297.702250247883
2021-02-05,Madhya Pradesh,Indore,Rice,5283.001005445914
2021-02-06,Madhya Pradesh,Indore,Rice,
2021-02-07,Madhya Pradesh,Indore,Rice,5172.013273437993
2021-02-08,Madhya Pradesh,Indore,Rice,5309.365494446525
2021-02-09,Madhya Pradesh,Indore,Rice,5100.75766032543
2021-02-10,Madhya Pradesh,Indore,Rice,5195.340964629908
2021-02-11,Madhya Pradesh,Indore,Rice,5265.136812379309
2021-02-12,Madhya Pradesh,Indore,Rice,5237.728280247611
2021-02-13,Madhya Pradesh,Indore,Rice,5258.109742985849
2021-02-14,Madhya Pradesh,Indore,Rice,5191.426482050644
2021-02-15,Madhya Pradesh,Indore,Rice,5331.062586380282
2021-02-16,Madhya Pradesh,Indore,Rice,5288.333199604536
2021-02-17,Madhya Pradesh,Indore,Rice,5157.452032690222
2021-02-18,Madhya Pradesh,Indore,Rice,5326.811141070215
2021-02-19,Madhya Pradesh,Indore,Rice,5305.671853484067
2021-02-20,Madhya Pradesh,Indore,Rice,5302.646594842571
2021-02-21,Madhya Pradesh,Indore,Rice,5206.132324135274
2021-02-22,Madhya Pradesh,Indore,Rice,5370.237879597841
2021-02-23,Madhya Pradesh,Indore,Rice,5191.670330008554
2021-02-24,Madhya Pradesh,Indore,Rice,5290.002720400538
2021-02-25,Madhya Pradesh,Indore,Rice,5267.462072294441
2021-02-26,Madhya Pradesh,Indore,Rice,5305.45831685638
2021-02-27,Madhya Pradesh,Indore,Rice,
2021-02-28,Madhya Pradesh,Indore,Rice,5301.850680218934
2021-03-01,Madhya Pradesh,Indore,Rice,5261.783348116563
2021-03-02,Madhya Pradesh,Indore,Rice,5375.366339412603
2021-03-03,Madhya Pradesh,Indore,Rice,5377.5019726267665
2021-03-04,Madhya Pradesh,Indore,Rice,5317.675816419308
2021-03-05,Madhya Pradesh,Indore,Rice,5353.038300745636
2021-03-06,Madhya Pradesh,Indore,Rice,5323.838110520246
2021-03-07,Madhya Pradesh,Indore,Rice,5302.305906738603
2021-03-08,Madhya Pradesh,Indore,Rice,5338.3137876749315
2021-03-09,Madhya Pradesh,Indore,Rice,5272.712783449309
2021-03-10,Madhya Pradesh,Indore,Rice,5316.510347903272
2021-03-11,Madhya Pradesh,Indore,Rice,5314.057074132638
2021-03-12,Madhya Pradesh,Indore,Rice,5429.461941472189
2021-03-13,Madhya Pradesh,Indore,Rice,5337.690310845341
2021-03-14,Madhya Pradesh,Indore,Rice,5413.479516065559
2021-03-15,Madhya Pradesh,Indore,Rice,5333.842451895169
2021-03-16,Madhya Pradesh,Indore,Rice,5336.298297571055
2021-03-17,Madhya Pradesh,Indore,Rice,5296.2025227845525
2021-03-18,Madhya Pradesh,Indore,Rice,5326.998856927539
2021-03-19,Madhya Pradesh,Indore,Rice,5320.516860326331
2021-03-20,Madhya Pradesh,Indore,Rice,5312.975084205393
2021-03-21,Madhya Pradesh,Indore,Rice,5332.722786557467
2021-03-22,Madhya Pradesh,Indore,Rice,5411.421632106969
2021-03-23,Madhya Pradesh,Indore,Rice,5361.448240253233
2021-03-24,Madhya Pradesh,Indore,Rice,5282.527492154678
2021-03-25,Madhya Pradesh,Indore,Rice,5344.896243561741
2021-03-26,Madhya Pradesh,Indore,Rice,5398.751159466999
2021-03-27,Madhya Pradesh,Indore,Rice,5269.554963390011
2021-03-28,Madhya Pradesh,Indore,Rice,5405.182493106085
2021-03-29,Madhya Pradesh,Indore,Rice,5400.364343331952
2021-03-30,Madhya Pradesh,Indore,Rice,5277.053731567386
2021-03-31,Madhya Pradesh,Indore,Rice,5325.0122436264
2021-04-01,Madhya Pradesh,Indore,Rice,5370.910823093661
2021-04-02,Madhya Pradesh,Indore,Rice,5384.231463754573
2021-04-03,Madhya Pradesh,Indore,Rice,5436.596634640627
2021-04-04,Madhya Pradesh,Indore,Rice,5320.357891226115
2021-04-05,Madhya Pradesh,Indore,Rice,5292.570557228424
2021-04-06,Madhya Pradesh,Indore,Rice,5375.236901299219
2021-04-07,Madhya Pradesh,Indore,Rice,5320.827146016548
2021-04-08,Madhya Pradesh,Indore,Rice,5322.458942301236
2021-04-09,Madhya Pradesh,Indore,Rice,5289.786253577451
2021-04-10,Madhya Pradesh,Indore,Rice,5304.643944060919
2021-04-11,Madhya Pradesh,Indore,Rice,5379.817751195509
2021-04-12,Madhya Pradesh,Indore,Rice,5397.733781223144
2021-04-13,Madhya Pradesh,Indore,Rice,5345.630651016024
2021-04-14,Madhya Pradesh,Indore,Rice,5547.37382225479
2021-04-15,Madhya Pradesh,Indore,Rice,5416.454028388925
2021-04-16,Madhya Pradesh,Indore,Rice,5392.592951704603
2021-04-17,Madhya Pradesh,Indore,Rice,5355.789467508491
2021-04-18,Madhya Pradesh,Indore,Rice,5456.335302895361
2021-04-19,Madhya Pradesh,Indore,Rice,5386.218166990049
2021-04-20,Madhya Pradesh,Indore,Rice,5375.771116299081
2021-04-21,Madhya Pradesh,Indore,Rice,5309.152966562317
2021-04-22,Madhya Pradesh,Indore,Rice,5366.088746783684
2021-04-23,Madhya Pradesh,Indore,Rice,5297.816726243189
2021-04-24,Madhya Pradesh,Indore,Rice,5299.800625476665
2021-04-25,Madhya Pradesh,Indore,Rice,5291.76816555275
2021-04-26,Madhya Pradesh,Indore,Rice,5322.499092207632
2021-04-27,Madhya Pradesh,Indore,Rice,5381.7035307369515
2021-04-28,Madhya Pradesh,Indore,Rice,5310.097123773357
2021-04-29,Madhya Pradesh,Indore,Rice,5272.781979233202
2021-04-30,Madhya Pradesh,Indore,Rice,5356.860321705217
2021-05-01,Madhya Pradesh,Indore,Rice,5311.73134136617
2021-05-02,Madhya Pradesh,Indore,Rice,5336.217034787092
2021-05-03,Madhya Pradesh,Indore,Rice,5358.689435298533
2021-05-04,Madhya Pradesh,Indore,Rice,
2021-05-05,Madhya Pradesh,Indore,Rice,5274.18535306002
2021-05-06,Madhya Pradesh,Indore,Rice,5422.5874658633375
2021-05-07,Madhya Pradesh,Indore,Rice,5357.346365499313
2021-05-08,Madhya Pradesh,Indore,Rice,5340.934749856852
2021-05-09,Madhya Pradesh,Indore,Rice,5378.089222869633
2021-05-10,Madhya Pradesh,Indore,Rice,5277.83696110929
2021-05-11,Madhya Pradesh,Indore,Rice,5316.831229071365
2021-05-12,Madhya Pradesh,Indore,Rice,5260.725243728884
2021-05-13,Madhya Pradesh,Indore,Rice,5393.989012818387
2021-05-14,Madhya Pradesh,Indore,Rice,5396.373363838868
2021-05-15,Madhya Pradesh,Indore,Rice,5366.763544808654
2021-05-16,Madhya Pradesh,Indore,Rice,5280.8320359202435
2021-05-17,Madhya Pradesh,Indore,Rice,5382.152923048613
2021-05-18,Madhya Pradesh,Indore,Rice,5251.292230551062
2021-05-19,Madhya Pradesh,Indore,Rice,5255.070561611616
2021-05-20,Madhya Pradesh,Indore,Rice,5282.656838502955
2021-05-21,Madhya Pradesh,Indore,Rice,5203.963524738998
2021-05-22,Madhya Pradesh,Indore,Rice,5380.904651369403
2021-05-23,Madhya Pradesh,Indore,Rice,5321.756543930528
2021-05-24,Madhya Pradesh,Indore,Rice,5297.045635967522
2021-05-25,Madhya Pradesh,Indore,Rice,5339.62181119963
2021-05-26,Madhya Pradesh,Indore,Rice,5304.2738483727835
2021-05-27,Madhya Pradesh,Indore,Rice,5408.804462671392
2021-05-28,Madhya Pradesh,Indore,Rice,5285.59731419267
2021-05-29,Madhya Pradesh,Indore,Rice,5388.586730414037
2021-05-30,Madhya Pradesh,Indore,Rice,5264.820033699566
2021-05-31,Madhya Pradesh,Indore,Rice,5300.688276440889
2021-06-01,Madhya Pradesh,Indore,Rice,5360.486936421531
2021-06-02,Madhya Pradesh,Indore,Rice,5312.894451092568
2021-06-03,Madhya Pradesh,Indore,Rice,5241.321865172138
2021-06-04,Madhya Pradesh,Indore,Rice,5292.040012355134
2021-06-05,Madhya Pradesh,Indore,Rice,5260.875646607148
2021-06-06,Madhya Pradesh,Indore,Rice,5352.207522755386
2021-06-07,Madhya Pradesh,Indore,Rice,5301.601648729347
2021-06-08,Madhya Pradesh,Indore,Rice,5362.151676487579
2021-06-09,Madhya Pradesh,Indore,Rice,
2021-06-10,Madhya Pradesh,Indore,Rice,5228.925918388173
2021-06-11,Madhya Pradesh,Indore,Rice,5307.5206030089685
2021-06-12,Madhya Pradesh,Indore,Rice,5254.687983509753
2021-06-13,Madhya Pradesh,Indore,Rice,
2021-06-14,Madhya Pradesh,Indore,Rice,5275.842998981086
2021-06-15,Madhya Pradesh,Indore,Rice,5205.458233890997
2021-06-16,Madhya Pradesh,Indore,Rice,5209.566322316446
2021-06-17,Madhya Pradesh,Indore,Rice,5221.038831771793
2021-06-18,Madhya Pradesh,Indore,Rice,5242.072732521082
2021-06-19,Madhya Pradesh,Indore,Rice,5223.8263914033705
2021-06-20,Madhya Pradesh,Indore,Rice,5193.785499798378
2021-06-21,Madhya Pradesh,Indore,Rice,5204.975915261983
2021-06-22,Madhya Pradesh,Indore,Rice,5230.247196637591
2021-06-23,Madhya Pradesh,Indore,Rice,5174.011874888893
2021-06-24,Madhya Pradesh,Indore,Rice,5185.45492448653
2021-06-25,Madhya Pradesh,Indore,Rice,5230.383464344135
2021-06-26,Madhya Pradesh,Indore,Rice,5159.776570290482
2021-06-27,Madhya Pradesh,Indore,Rice,5181.183864342474
2021-06-28,Madhya Pradesh,Indore,Rice,5239.743285372952
2021-06-29,Madhya Pradesh,Indore,Rice,5216.128466263193
2021-06-30,Madhya Pradesh,Indore,Rice,5133.584503101537
2021-07-01,Madhya Pradesh,Indore,Rice,5230.336104349671
2021-07-02,Madhya Pradesh,Indore,Rice,5182.2658021484485
2021-07-03,Madhya Pradesh,Indore,Rice,5163.409563903896
2021-07-04,Madhya Pradesh,Indore,Rice,5170.862953922776
2021-07-05,Madhya Pradesh,Indore,Rice,5204.1628119287825
2021-07-06,Madhya Pradesh,Indore,Rice,5179.006755810041
2021-07-07,Madhya Pradesh,Indore,Rice,5257.231547366001
2021-07-08,Madhya Pradesh,Indore,Rice,5204.29419391096
2021-07-09,Madhya Pradesh,Indore,Rice,5262.179317066988
2021-07-10,Madhya Pradesh,Indore,Rice,5152.9267168815
2021-07-11,Madhya Pradesh,Indore,Rice,5257.6339611770845
2021-07-12,Madhya Pradesh,Indore,Rice,5126.77980582554
2021-07-13,Madhya Pradesh,Indore,Rice,5193.638892626976
2021-07-14,Madhya Pradesh,Indore,Rice,5196.943358844218
2021-07-15,Madhya Pradesh,Indore,Rice,5179.1070019052395
2021-07-16,Madhya Pradesh,Indore,Rice,5102.767503192374
2021-07-17,Madhya Pradesh,Indore,Rice,5068.852002972566
2021-07-18,Madhya Pradesh,Indore,Rice,5175.254867887611
2021-07-19,Madhya Pradesh,Indore,Rice,5202.238520299917
2021-07-20,Madhya Pradesh,Indore,Rice,5180.993206645814
2021-07-21,Madhya Pradesh,Indore,Rice,5164.397339571123
2021-07-22,Madhya Pradesh,Indore,Rice,
2021-07-23,Madhya Pradesh,Indore,Rice,5104.988957743208
2021-07-24,Madhya Pradesh,Indore,Rice,
2021-07-25,Madhya Pradesh,Indore,Rice,
2021-07-26,Madhya Pradesh,Indore,Rice,5091.698059050595
2021-07-27,Madhya Pradesh,Indore,Rice,5107.080180082124
2021-07-28,Madhya Pradesh,Indore,Rice,5146.852373219748
2021-07-29,Madhya Pradesh,Indore,Rice,5092.329169198969
2021-07-30,Madhya Pradesh,Indore,Rice,5142.163384846655
2021-07-31,Madhya Pradesh,Indore,Rice,5182.820742678331
2021-08-01,Madhya Pradesh,Indore,Rice,5172.257231213711
2021-08-02,Madhya Pradesh,Indore,Rice,5097.383619946615
2021-08-03,Madhya Pradesh,Indore,Rice,5106.04665649942
2021-08-04,Madhya Pradesh,Indore,Rice,5103.683983481366
2021-08-05,Madhya Pradesh,Indore,Rice,5038.581781058734
2021-08-06,Madhya Pradesh,Indore,Rice,5068.959047107919
2021-08-07,Madhya Pradesh,Indore,Rice,5157.919483770884
2021-08-08,Madhya Pradesh,Indore,Rice,
2021-08-09,Madhya Pradesh,Indore,Rice,5133.312336081222
2021-08-10,Madhya Pradesh,Indore,Rice,5124.760412308014
2021-08-11,Madhya Pradesh,Indore,Rice,5108.913885442281
2021-08-12,Madhya Pradesh,Indore,Rice,5043.999658661782
2021-08-13,Madhya Pradesh,Indore,Rice,
2021-08-14,Madhya Pradesh,Indore,Rice,5020.985166329391
2021-08-15,Madhya Pradesh,Indore,Rice,5074.118940725317
2021-08-16,Madhya Pradesh,Indore,Rice,5051.681966835575
2021-08-17,Madhya Pradesh,Indore,Rice,5062.690664958214
2021-08-18,Madhya Pradesh,Indore,Rice,5064.623967942906
2021-08-19,Madhya Pradesh,Indore,Rice,5009.506293130037
2021-08-20,Madhya Pradesh,Indore,Rice,5192.751876645837
2021-08-21,Madhya Pradesh,Indore,Rice,5089.132170009144
2021-08-22,Madhya Pradesh,Indore,Rice,5002.214321344893
2021-08-23,Madhya Pradesh,Indore,Rice,5006.8533614653925
2021-08-24,Madhya Pradesh,Indore,Rice,5155.002872635901
2021-08-25,Madhya Pradesh,Indore,Rice,5105.695380535985
2021-08-26,Madhya Pradesh,Indore,Rice,5088.731390724559
2021-08-27,Madhya Pradesh,Indore,Rice,
2021-08-28,Madhya Pradesh,Indore,Rice,5097.030553711123
2021-08-29,Madhya Pradesh,Indore,Rice,
2021-08-30,Madhya Pradesh,Indore,Rice,4972.4400204184
2021-08-31,Madhya Pradesh,Indore,Rice,5074.268529883204
2021-09-01,Madhya Pradesh,Indore,Rice,5042.706085613642
2021-09-02,Madhya Pradesh,Indore,Rice,5054.028920006868
2021-09-03,Madhya Pradesh,Indore,Rice,5119.322307876163
2021-09-04,Madhya Pradesh,Indore,Rice,5108.717568766014
2021-09-05,Madhya Pradesh,Indore,Rice,5120.466601919976
2021-09-06,Madhya Pradesh,Indore,Rice,5071.648322867703
2021-09-07,Madhya Pradesh,Indore,Rice,5114.686550136679
2021-09-08,Madhya Pradesh,Indore,Rice,5084.968600897491
2021-09-09,Madhya Pradesh,Indore,Rice,5089.272034579099
2021-09-10,Madhya Pradesh,Indore,Rice,5031.522722676477
2021-09-11,Madhya Pradesh,Indore,Rice,5005.586864905064
2021-09-12,Madhya Pradesh,Indore,Rice,5049.356685202767
2021-09-13,Madhya Pradesh,Indore,Rice,5103.829456244413
2021-09-14,Madhya Pradesh,Indore,Rice,5093.762096582009
2021-09-15,Madhya Pradesh,Indore,Rice,5056.83930882789
2021-09-16,Madhya Pradesh,Indore,Rice,5012.719756701887
2021-09-17,Madhya Pradesh,Indore,Rice,5016.906646570834
2021-09-18,Madhya Pradesh,Indore,Rice,5043.0235055328585
2021-09-19,Madhya Pradesh,Indore,Rice,5011.80663715234
2021-09-20,Madhya Pradesh,Indore,Rice,
2021-09-21,Madhya Pradesh,Indore,Rice,5025.433643377538
2021-09-22,Madhya Pradesh,Indore,Rice,5056.501792782991
2021-09-23,Madhya Pradesh,Indore,Rice,5086.144706941513
2021-09-24,Madhya Pradesh,Indore,Rice,5088.554061381327
2021-09-25,Madhya Pradesh,Indore,Rice,5076.330787100703
2021-09-26,Madhya Pradesh,Indore,Rice,4980.693261733881
2021-09-27,Madhya Pradesh,Indore,Rice,4971.143320877994
2021-09-28,Madhya Pradesh,Indore,Rice,5097.421332807982
2021-09-29,Madhya Pradesh,Indore,Rice,4995.236231604894
2021-09-30,Madhya Pradesh,Indore,Rice,4968.306429348415
2021-10-01,Madhya Pradesh,Indore,Rice,5047.70791969702
2021-10-02,Madhya Pradesh,Indore,Rice,5063.396873672463
2021-10-03,Madhya Pradesh,Indore,Rice,4976.870958678353
2021-10-04,Madhya Pradesh,Indore,Rice,5097.29273078934
2021-10-05,Madhya Pradesh,Indore,Rice,5081.2498655890295
2021-10-06,Madhya Pradesh,Indore,Rice,5046.1523406282
2021-10-07,Madhya Pradesh,Indore,Rice,5039.546773710987
2021-10-08,Madhya Pradesh,Indore,Rice,4977.9663871527055
2021-10-09,Madhya Pradesh,Indore,Rice,4950.13906874862
2021-10-10,Madhya Pradesh,Indore,Rice,5114.946143718019
2021-10-11,Madhya Pradesh,Indore,Rice,5003.50881248729
2021-10-12,Madhya Pradesh,Indore,Rice,5116.644904665439
2021-10-13,Madhya Pradesh,Indore,Rice,5002.856279788728
2021-10-14,Madhya Pradesh,Indore,Rice,5074.45701552477
2021-10-15,Madhya Pradesh,Indore,Rice,5067.0704188956925
2021-10-16,Madhya Pradesh,Indore,Rice,5049.864756375715
2021-10-17,Madhya Pradesh,Indore,Rice,5086.4688958064535
2021-10-18,Madhya Pradesh,Indore,Rice,5057.143744407574
2021-10-19,Madhya Pradesh,Indore,Rice,5024.971926094877
2021-10-20,Madhya Pradesh,Indore,Rice,5134.107416922946
2021-10-21,Madhya Pradesh,Indore,Rice,5041.848894986697
2021-10-22,Madhya Pradesh,Indore,Rice,5163.998740508722
2021-10-23,Madhya Pradesh,Indore,Rice,5093.837450107985
2021-10-24,Madhya Pradesh,Indore,Rice,5009.155707076148
2021-10-25,Madhya Pradesh,Indore,Rice,5121.374980122995
2021-10-26,Madhya Pradesh,Indore,Rice,5206.292207174787
2021-10-27,Madhya Pradesh,Indore,Rice,5077.053412987867
2021-10-28,Madhya Pradesh,Indore,Rice,5030.755871886922
2021-10-29,Madhya Pradesh,Indore,Rice,5180.535228466027
2021-10-30,Madhya Pradesh,Indore,Rice,5029.376436111563
2021-10-31,Madhya Pradesh,Indore,Rice,5082.790579125625
2021-11-01,Madhya Pradesh,Indore,Rice,5100.731799782886
2021-11-02,Madhya Pradesh,Indore,Rice,5008.834395795051
2021-11-03,Madhya Pradesh,Indore,Rice,5146.122037048796
2021-11-04,Madhya Pradesh,Indore,Rice,5132.410022595296
2021-11-05,Madhya Pradesh,Indore,Rice,5060.539704301439
2021-11-06,Madhya Pradesh,Indore,Rice,5087.236721118966
2021-11-07,Madhya Pradesh,Indore,Rice,5154.522796517845
2021-11-08,Madhya Pradesh,Indore,Rice,5132.892093988409
2021-11-09,Madhya Pradesh,Indore,Rice,5144.972239008269
2021-11-10,Madhya Pradesh,Indore,Rice,5039.6954785635935
2021-11-11,Madhya Pradesh,Indore,Rice,5116.224194351197
2021-11-12,Madhya Pradesh,Indore,Rice,5182.979480083846
2021-11-13,Madhya Pradesh,Indore,Rice,
